first,last,prediction
1696201190,1696201199,100.0
1696201200,1696201209,99.99876022338867
1696201210,1696201219,99.99998807907104
1696201220,1696201229,99.99997615814209
1696201230,1696201239,100.0
1696201240,1696201249,99.99988079071045
1696201250,1696201259,100.0
1696201260,1696201269,100.0
1696201270,1696201279,99.99991059303284
1696201280,1696201289,100.0
1696201290,1696201299,99.99822974205017
1696201300,1696201309,100.0
1696201310,1696201319,100.0
1696201320,1696201329,99.99980926513672
1696201330,1696201339,99.99982118606567
1696201340,1696201349,100.0
1696201350,1696201359,99.99999403953552
1696201360,1696201369,99.99995827674866
1696201370,1696201379,99.90252256393433
1696201380,1696201389,100.0
1696201390,1696201399,100.0
1696201400,1696201409,100.0
1696201410,1696201419,99.99998211860657
1696201420,1696201429,100.0
1696201430,1696201439,99.99998807907104
1696201440,1696201449,99.99925494194031
1696201450,1696201459,100.0
1696201460,1696201469,100.0
1696201470,1696201479,100.0
1696201480,1696201489,99.99992847442627
1696201490,1696201499,95.81437110900879
1696201500,1696201509,89.26136493682861
1696201510,1696201519,100.0
1696201520,1696201529,99.9988317489624
1696201530,1696201539,100.0
1696201540,1696201549,100.0
1696201550,1696201559,100.0
1696201560,1696201569,100.0
1696201570,1696201579,62.83767223358154
1696201580,1696201589,100.0
1696201590,1696201599,100.0
1696201600,1696201609,100.0
1696201610,1696201619,100.0
1696201620,1696201629,99.97939467430115
1696201630,1696201639,100.0
1696201640,1696201649,99.99999403953552
1696201650,1696201659,100.0
1696201660,1696201669,99.99999403953552
1696201670,1696201679,100.0
1696201680,1696201689,100.0
1696201690,1696201699,100.0
1696201700,1696201709,100.0
1696201710,1696201719,100.0
1696201720,1696201729,99.99852776527405
1696201730,1696201739,99.9997079372406
1696201740,1696201749,100.0
1696201750,1696201759,99.99999403953552
1696201760,1696201769,99.99881982803345
1696201770,1696201779,99.99999403953552
1696201780,1696201789,99.99997615814209
1696201790,1696201799,99.99998807907104
1696201800,1696201809,99.99997615814209
1696201810,1696201819,100.0
1696201820,1696201829,99.99999403953552
1696201830,1696201839,99.96674060821533
1696201840,1696201849,100.0
1696201850,1696201859,96.63052558898926
1696201860,1696201869,91.07184410095215
1696201870,1696201879,96.64109945297241
1696201880,1696201889,84.50469970703125
1696201890,1696201899,98.25156927108765
1696201900,1696201909,86.27291321754456
1696201910,1696201919,59.91470217704773
1696201920,1696201929,99.99998807907104
1696201930,1696201939,47.49312102794647
1696201940,1696201949,99.98545050621033
1696201950,1696201959,100.0
1696201960,1696201969,99.99993443489075
1696201970,1696201979,99.99998211860657
1696201980,1696201989,99.99999403953552
1696201990,1696201999,100.0
1696202000,1696202009,99.9999463558197
1696202010,1696202019,100.0
1696202020,1696202029,99.99999403953552
1696202030,1696202039,99.99998807907104
1696202040,1696202049,99.99999403953552
1696202050,1696202059,99.99985098838806
1696202060,1696202069,99.99998807907104
1696202070,1696202079,100.0
1696202080,1696202089,100.0
1696202090,1696202099,100.0
1696202100,1696202109,100.0
1696202110,1696202119,99.79538321495056
1696202120,1696202129,99.99999403953552
1696202130,1696202139,100.0
1696202140,1696202149,100.0
1696202150,1696202159,99.99998211860657
1696202160,1696202169,100.0
1696202170,1696202179,100.0
1696202180,1696202189,100.0
1696202190,1696202199,99.99998807907104
1696202200,1696202209,99.99998211860657
1696202210,1696202219,99.99998211860657
1696202220,1696202229,100.0
1696202230,1696202239,100.0
1696202240,1696202249,100.0
1696202250,1696202259,100.0
1696202260,1696202269,99.99994039535522
1696202270,1696202279,99.99998211860657
1696202280,1696202289,100.0
1696202290,1696202299,100.0
1696202300,1696202309,100.0
1696202310,1696202319,99.99991655349731
1696202320,1696202329,99.99999403953552
1696202331,1696202339,100.0
1696202340,1696202349,100.0
1696202350,1696202359,100.0
1696202360,1696202369,99.99995827674866
1696202370,1696202379,97.12086915969849
1696202380,1696202389,99.99998807907104
1696202390,1696202399,100.0
1696202400,1696202409,100.0
1696202410,1696202419,100.0
1696202420,1696202429,99.99998807907104
1696202430,1696202439,99.99998807907104
1696202440,1696202449,99.12418723106384
1696202450,1696202459,100.0
1696202460,1696202469,100.0
1696202470,1696202479,100.0
1696202480,1696202489,100.0
1696202490,1696202499,99.99990463256836
1696202500,1696202509,100.0
1696202510,1696202519,100.0
1696202520,1696202529,100.0
1696202530,1696202539,100.0
1696202540,1696202549,100.0
1696202550,1696202559,100.0
1696202560,1696202569,100.0
1696202570,1696202579,100.0
1696202580,1696202589,100.0
1696202590,1696202599,100.0
1696202600,1696202609,100.0
1696202610,1696202619,100.0
1696202620,1696202629,99.99998807907104
1696202630,1696202639,99.99999403953552
1696202640,1696202649,100.0
1696202650,1696202659,99.99999403953552
1696202660,1696202669,99.99998211860657
1696202670,1696202679,100.0
1696202680,1696202689,99.99995827674866
1696202690,1696202699,99.99995231628418
1696202700,1696202709,100.0
1696202710,1696202719,100.0
1696202720,1696202729,100.0
1696202730,1696202739,99.86103177070618
1696202740,1696202749,79.2382538318634
1696202750,1696202759,99.99995827674866
1696202760,1696202769,99.99963641166687
1696202770,1696202779,99.9993085861206
1696202780,1696202789,99.99987483024597
1696202790,1696202799,99.99999403953552
1696202800,1696202809,100.0
1696202810,1696202819,100.0
1696202820,1696202829,100.0
1696202830,1696202839,99.99995231628418
1696202840,1696202849,99.99998807907104
1696202850,1696202859,100.0
1696202860,1696202869,100.0
1696202870,1696202879,100.0
1696202880,1696202889,81.37134313583374
1696202890,1696202899,99.15643334388733
1696202900,1696202909,90.45256972312927
1696202910,1696202919,100.0
1696202920,1696202929,92.35130548477173
1696202930,1696202939,99.99985098838806
1696202940,1696202949,99.96240139007568
1696202950,1696202959,99.99989867210388
1696202960,1696202969,99.99996423721313
1696202970,1696202979,99.99996423721313
1696202980,1696202989,100.0
1696202990,1696202999,100.0
1696203000,1696203009,99.99980926513672
1696203010,1696203019,99.99992847442627
1696203020,1696203029,99.99973773956299
1696203030,1696203039,99.99990463256836
1696203040,1696203049,100.0
1696203050,1696203059,99.99938607215881
1696203060,1696203069,99.99998211860657
1696203070,1696203079,99.99997615814209
1696203080,1696203089,100.0
1696203090,1696203099,100.0
1696203100,1696203109,99.99997615814209
1696203110,1696203119,99.99980926513672
1696203120,1696203129,100.0
1696203130,1696203139,100.0
1696203140,1696203149,100.0
1696203150,1696203159,99.99997019767761
1696203160,1696203169,100.0
1696203170,1696203179,100.0
1696203180,1696203189,99.99998807907104
1696203190,1696203199,99.99998211860657
1696203200,1696203209,99.99998211860657
1696203210,1696203219,99.62011575698853
1696203220,1696203229,63.70692849159241
1696203230,1696203239,100.0
1696203240,1696203249,99.99241232872009
1696203250,1696203259,99.99728202819824
1696203260,1696203269,100.0
1696203270,1696203279,100.0
1696203280,1696203289,99.99997615814209
1696203290,1696203299,99.38002228736877
1696203300,1696203309,93.0262804031372
1696203310,1696203319,99.99995827674866
1696203320,1696203329,97.84108400344849
1696203330,1696203339,99.99999403953552
1696203340,1696203349,99.99970197677612
1696203350,1696203359,100.0
1696203360,1696203369,100.0
1696203370,1696203379,100.0
1696203380,1696203389,99.99994039535522
1696203390,1696203399,71.2922990322113
1696203400,1696203409,99.990975856781
1696203410,1696203419,96.9336986541748
1696203420,1696203429,62.508755922317505
1696203430,1696203439,74.39516186714172
1696203440,1696203449,100.0
1696203450,1696203459,99.99998807907104
1696203460,1696203469,100.0
1696203470,1696203479,100.0
1696203480,1696203489,100.0
1696203490,1696203499,100.0
1696203500,1696203509,100.0
1696203510,1696203519,99.99997019767761
1696203520,1696203529,99.99995231628418
1696203530,1696203539,99.99937415122986
1696203540,1696203549,99.99999403953552
1696203550,1696203559,99.99999403953552
1696203560,1696203569,100.0
1696203570,1696203579,100.0
1696203580,1696203589,100.0
1696203590,1696203599,100.0
1696203600,1696203609,100.0
1696203610,1696203619,99.9999463558197
1696203620,1696203629,99.99994039535522
1696203630,1696203639,100.0
1696203640,1696203649,99.99998211860657
1696203650,1696203659,99.99916553497314
1696203660,1696203669,100.0
1696203670,1696203679,100.0
1696203680,1696203689,75.06167888641357
1696203690,1696203699,99.72780346870422
1696203700,1696203709,99.99978542327881
1696203710,1696203719,99.99998807907104
1696203720,1696203729,99.94298219680786
1696203730,1696203739,99.9269425868988
1696203740,1696203749,100.0
1696203750,1696203759,99.99998211860657
1696203760,1696203769,99.99995827674866
1696203770,1696203779,99.43453669548035
1696203780,1696203789,99.99999403953552
1696203790,1696203799,99.99999403953552
1696203800,1696203809,99.99993443489075
1696203810,1696203819,99.99990463256836
1696203820,1696203829,99.99988675117493
1696203830,1696203839,99.99998807907104
1696203840,1696203849,99.99982118606567
1696203850,1696203859,99.34273958206177
1696203860,1696203869,99.65168833732605
1696203870,1696203879,96.84470891952515
1696203880,1696203889,99.99999403953552
1696203890,1696203899,99.26013350486755
1696203900,1696203909,100.0
1696203910,1696203919,99.99244213104248
1696203920,1696203929,100.0
1696203930,1696203939,99.99997019767761
1696203940,1696203949,100.0
1696203950,1696203959,99.99996423721313
1696203960,1696203969,99.99994039535522
1696203970,1696203979,99.99998211860657
1696203981,1696203989,99.99927878379822
1696203990,1696203999,99.99980330467224
1696204000,1696204009,99.99990463256836
1696204010,1696204019,99.99603629112244
1696204020,1696204029,99.99966025352478
1696204030,1696204039,100.0
1696204040,1696204049,99.99925494194031
1696204050,1696204059,99.75765943527222
1696204060,1696204069,100.0
1696204070,1696204079,99.99997019767761
1696204080,1696204089,99.99954104423523
1696204090,1696204099,99.9998927116394
1696204100,1696204109,99.99999403953552
1696204110,1696204119,100.0
1696204120,1696204129,100.0
1696204130,1696204139,100.0
1696204140,1696204149,100.0
1696204150,1696204159,100.0
1696204160,1696204169,100.0
1696204170,1696204179,100.0
1696204180,1696204189,100.0
1696204190,1696204199,99.99960064888
1696204200,1696204209,99.99987483024597
1696204210,1696204219,99.99998807907104
1696204220,1696204229,100.0
1696204230,1696204239,92.88637638092041
1696204240,1696204249,99.96930360794067
1696204250,1696204259,93.09494495391846
1696204260,1696204269,99.99997019767761
1696204270,1696204279,99.99996423721313
1696204280,1696204289,100.0
1696204290,1696204299,99.64649677276611
1696204300,1696204309,100.0
1696204310,1696204319,99.99997615814209
1696204320,1696204329,99.99999403953552
1696204330,1696204339,100.0
1696204340,1696204349,100.0
1696204350,1696204359,99.99998807907104
1696204360,1696204369,99.99999403953552
1696204370,1696204379,99.99998807907104
1696204380,1696204389,25.111228227615356
1696204390,1696204399,99.99996423721313
1696204400,1696204409,22.182713449001312
1696204410,1696204419,99.99797344207764
1696204420,1696204429,99.9998152256012
1696204430,1696204439,100.0
1696204440,1696204449,99.99977350234985
1696204450,1696204459,93.87879967689514
1696204460,1696204469,20.322588086128235
1696204470,1696204479,99.9999463558197
1696204480,1696204489,99.99985694885254
1696204490,1696204499,99.99932050704956
1696204500,1696204509,100.0
1696204510,1696204519,100.0
1696204520,1696204529,100.0
1696204530,1696204539,100.0
1696204540,1696204549,100.0
1696204550,1696204559,100.0
1696204560,1696204569,100.0
1696204570,1696204579,99.99994039535522
1696204580,1696204589,99.99999403953552
1696204590,1696204599,100.0
1696204600,1696204609,99.99997615814209
1696204610,1696204619,100.0
1696204620,1696204629,100.0
1696204630,1696204639,99.99833106994629
1696204640,1696204649,99.99997019767761
1696204650,1696204659,99.99915957450867
1696204660,1696204669,99.99973177909851
1696204670,1696204679,99.9977707862854
1696204680,1696204689,36.02655827999115
1696204690,1696204699,99.99973773956299
1696204700,1696204709,99.92417693138123
1696204710,1696204719,100.0
1696204720,1696204729,99.99973773956299
1696204730,1696204739,99.99973773956299
1696204740,1696204749,99.99927282333374
1696204750,1696204759,99.99999403953552
1696204760,1696204769,99.99998211860657
1696204770,1696204779,99.9999463558197
1696204780,1696204789,99.99275803565979
1696204790,1696204799,100.0
1696204800,1696204809,99.99998211860657
1696204810,1696204819,99.9987781047821
1696204820,1696204829,100.0
1696204830,1696204839,99.99825954437256
1696204840,1696204849,99.998939037323
1696204850,1696204859,99.99994039535522
1696204860,1696204869,99.99997019767761
1696204870,1696204879,99.99998807907104
1696204880,1696204889,99.99862313270569
1696204890,1696204899,99.9997079372406
1696204900,1696204909,99.99988079071045
1696204910,1696204919,99.99994039535522
1696204920,1696204929,99.99992847442627
1696204930,1696204939,99.99923706054688
1696204940,1696204949,99.99989867210388
1696204950,1696204959,99.99998211860657
1696204960,1696204969,99.99932646751404
1696204970,1696204979,100.0
1696204980,1696204989,99.998939037323
1696204990,1696204999,99.99996423721313
1696205000,1696205009,99.99979138374329
1696205010,1696205019,99.99930262565613
1696205020,1696205029,99.99459385871887
1696205030,1696205039,99.94498491287231
1696205040,1696205049,99.99949932098389
1696205050,1696205059,99.99998807907104
1696205060,1696205069,99.99968409538269
1696205070,1696205079,99.9756932258606
1696205080,1696205089,99.99999403953552
1696205090,1696205099,99.99969601631165
1696205100,1696205109,100.0
1696205110,1696205119,99.99991059303284
1696205120,1696205129,100.0
1696205130,1696205139,99.99999403953552
1696205140,1696205149,99.9998390674591
1696205150,1696205159,99.9999463558197
1696205160,1696205169,100.0
1696205170,1696205179,99.99991655349731
1696205180,1696205189,100.0
1696205190,1696205199,99.99998807907104
1696205200,1696205209,99.99992847442627
1696205210,1696205219,99.99992251396179
1696205220,1696205229,99.99996423721313
1696205230,1696205239,99.99984502792358
1696205240,1696205249,100.0
1696205250,1696205259,99.99995827674866
1696205260,1696205269,99.9990701675415
1696205270,1696205279,99.99999403953552
1696205280,1696205289,100.0
1696205290,1696205299,100.0
1696205300,1696205309,99.99995827674866
1696205310,1696205319,99.99998211860657
1696205320,1696205329,99.99999403953552
1696205330,1696205339,100.0
1696205340,1696205349,99.99980330467224
1696205350,1696205359,100.0
1696205360,1696205369,100.0
1696205370,1696205379,99.99988675117493
1696205380,1696205389,99.997878074646
1696205390,1696205399,100.0
1696205400,1696205409,100.0
1696205410,1696205419,99.99971985816956
1696205420,1696205429,100.0
1696205430,1696205439,99.99998807907104
1696205440,1696205449,100.0
1696205450,1696205459,99.9906837940216
1696205460,1696205469,99.95829463005066
1696205470,1696205479,99.99996423721313
1696205480,1696205489,99.99999403953552
1696205490,1696205499,99.99972581863403
1696205500,1696205509,100.0
1696205510,1696205519,99.99991655349731
1696205520,1696205529,99.99986290931702
1696205530,1696205539,99.9999463558197
1696205540,1696205549,99.99995827674866
1696205550,1696205559,100.0
1696205560,1696205569,99.99997019767761
1696205570,1696205579,100.0
1696205580,1696205589,99.99999403953552
1696205590,1696205599,100.0
1696205600,1696205609,99.99991059303284
1696205610,1696205619,99.99995231628418
1696205620,1696205629,99.99979138374329
1696205630,1696205639,99.99998211860657
1696205640,1696205649,99.99315142631531
1696205650,1696205659,99.99942183494568
1696205660,1696205669,99.99972581863403
1696205670,1696205679,99.9995768070221
1696205680,1696205689,99.99882578849792
1696205690,1696205699,99.99954104423523
1696205700,1696205709,99.9998390674591
1696205710,1696205719,100.0
1696205720,1696205729,99.99996423721313
1696205730,1696205739,99.99997019767761
1696205740,1696205749,99.99999403953552
1696205750,1696205759,99.99998211860657
1696205760,1696205769,100.0
1696205770,1696205779,99.99995231628418
1696205780,1696205789,100.0
1696205790,1696205799,99.99991655349731
1696205800,1696205809,99.99990463256836
1696205810,1696205819,96.84116840362549
1696205820,1696205829,99.23877716064453
1696205830,1696205839,99.99911189079285
1696205840,1696205849,99.9967634677887
1696205850,1696205859,99.99945759773254
1696205860,1696205869,100.0
1696205870,1696205879,94.61613297462463
1696205880,1696205889,99.99970197677612
1696205890,1696205899,100.0
1696205900,1696205909,99.99865889549255
1696205910,1696205919,100.0
1696205920,1696205929,99.99999403953552
1696205930,1696205939,99.99997615814209
1696205940,1696205949,99.99945163726807
1696205950,1696205959,99.99998211860657
1696205960,1696205969,99.9998390674591
1696205970,1696205979,99.99993443489075
1696205980,1696205989,100.0
1696205990,1696205999,99.99848008155823
1696206000,1696206009,99.9999463558197
1696206010,1696206019,99.99983310699463
1696206020,1696206029,99.99997615814209
1696206030,1696206039,99.99999403953552
1696206040,1696206049,99.99998807907104
1696206050,1696206059,99.99812245368958
1696206060,1696206069,100.0
1696206070,1696206079,100.0
1696206080,1696206089,99.99998211860657
1696206090,1696206099,99.99999403953552
1696206100,1696206109,100.0
1696206110,1696206119,100.0
1696206120,1696206129,100.0
1696206130,1696206139,99.9999463558197
1696206140,1696206149,100.0
1696206150,1696206159,99.99995827674866
1696206160,1696206169,76.65751576423645
1696206170,1696206179,99.99999403953552
1696206180,1696206189,99.99998807907104
1696206190,1696206199,100.0
1696206200,1696206209,99.99993443489075
1696206210,1696206219,56.521546840667725
1696206220,1696206229,38.09525966644287
1696206230,1696206239,100.0
1696206240,1696206249,99.97572302818298
1696206250,1696206259,99.99992847442627
1696206260,1696206269,99.99997615814209
1696206270,1696206279,99.99998807907104
1696206280,1696206289,99.99999403953552
1696206290,1696206299,99.9997079372406
1696206300,1696206309,99.99995827674866
1696206310,1696206319,99.99702572822571
1696206320,1696206329,99.99987483024597
1696206330,1696206339,99.99998807907104
1696206340,1696206349,100.0
1696206350,1696206359,99.9963104724884
1696206360,1696206369,99.99998211860657
1696206370,1696206379,99.99997019767761
1696206380,1696206389,100.0
1696206390,1696206399,99.99998807907104
1696206400,1696206409,99.99999403953552
1696206410,1696206419,100.0
1696206420,1696206429,100.0
1696206430,1696206439,100.0
1696206440,1696206449,99.99998211860657
1696206450,1696206459,99.99998211860657
1696206460,1696206469,99.99998807907104
1696206470,1696206479,99.99996423721313
1696206480,1696206489,99.99996423721313
1696206490,1696206499,99.99959468841553
1696206500,1696206509,100.0
1696206510,1696206519,99.99999403953552
1696206520,1696206529,99.99975562095642
1696206530,1696206539,99.99997019767761
1696206540,1696206549,99.99995827674866
1696206550,1696206559,100.0
1696206560,1696206569,100.0
1696206570,1696206579,100.0
1696206580,1696206589,100.0
1696206590,1696206599,99.99995231628418
1696206600,1696206609,99.99998211860657
1696206610,1696206619,100.0
1696206620,1696206629,100.0
1696206630,1696206639,100.0
1696206640,1696206649,99.99992847442627
1696206650,1696206659,99.9998688697815
1696206660,1696206669,99.99997615814209
1696206670,1696206679,99.99989867210388
1696206680,1696206689,99.99985694885254
1696206690,1696206699,99.99992251396179
1696206700,1696206709,100.0
1696206710,1696206719,100.0
1696206720,1696206729,100.0
1696206730,1696206739,100.0
1696206740,1696206749,99.99995231628418
1696206750,1696206759,99.99998807907104
1696206760,1696206769,100.0
1696206770,1696206779,100.0
1696206780,1696206789,99.99973177909851
1696206790,1696206799,99.99996423721313
1696206800,1696206809,99.99961853027344
1696206810,1696206819,99.9998152256012
1696206820,1696206829,99.99997615814209
1696206830,1696206839,99.99982118606567
1696206840,1696206849,99.99997615814209
1696206850,1696206859,100.0
1696206860,1696206869,99.99998211860657
1696206870,1696206879,99.99998807907104
1696206880,1696206889,100.0
1696206890,1696206899,100.0
1696206900,1696206909,99.99969005584717
1696206910,1696206919,99.99960064888
1696206920,1696206929,99.99865293502808
1696206930,1696206939,100.0
1696206940,1696206949,100.0
1696206950,1696206959,99.99908804893494
1696206960,1696206969,99.99987483024597
1696206970,1696206979,99.99933242797852
1696206980,1696206989,100.0
1696206990,1696206999,99.99870657920837
1696207000,1696207009,99.99979734420776
1696207010,1696207019,99.99918341636658
1696207020,1696207029,99.99999403953552
1696207030,1696207039,99.9998152256012
1696207040,1696207049,99.99995231628418
1696207050,1696207059,99.99997019767761
1696207060,1696207069,99.99999403953552
1696207070,1696207079,99.99991655349731
1696207080,1696207089,99.99995231628418
1696207090,1696207099,99.99997615814209
1696207100,1696207109,99.9971091747284
1696207110,1696207119,100.0
1696207120,1696207129,100.0
1696207130,1696207139,99.99976754188538
1696207140,1696207149,99.99999403953552
1696207150,1696207159,100.0
1696207160,1696207169,99.99998807907104
1696207170,1696207179,99.9999463558197
1696207180,1696207189,99.99991059303284
1696207190,1696207199,100.0
1696207200,1696207209,99.99998211860657
1696207210,1696207219,99.99991059303284
1696207220,1696207229,100.0
1696207230,1696207239,99.99997019767761
1696207240,1696207249,99.999338388443
1696207250,1696207259,100.0
1696207260,1696207269,99.99933242797852
1696207270,1696207279,99.99998807907104
1696207280,1696207289,99.99998807907104
1696207290,1696207299,99.99998211860657
1696207300,1696207309,99.99999403953552
1696207310,1696207319,99.9998927116394
1696207320,1696207329,99.99995827674866
1696207330,1696207339,99.99969601631165
1696207340,1696207349,99.99998211860657
1696207350,1696207359,99.99743103981018
1696207360,1696207369,100.0
1696207370,1696207379,99.99998807907104
1696207380,1696207389,100.0
1696207390,1696207399,99.99991059303284
1696207400,1696207409,100.0
1696207410,1696207419,100.0
1696207420,1696207429,100.0
1696207430,1696207439,100.0
1696207440,1696207449,99.99994039535522
1696207450,1696207459,100.0
1696207460,1696207469,100.0
1696207470,1696207479,99.99979138374329
1696207480,1696207489,100.0
1696207490,1696207499,99.99997615814209
1696207500,1696207509,99.99980926513672
1696207510,1696207519,99.99991655349731
1696207520,1696207529,99.99999403953552
1696207530,1696207539,100.0
1696207540,1696207549,100.0
1696207550,1696207559,100.0
1696207560,1696207569,100.0
1696207570,1696207579,100.0
1696207580,1696207589,99.99995827674866
1696207590,1696207599,100.0
1696207600,1696207609,100.0
1696207610,1696207619,99.99988675117493
1696207620,1696207629,100.0
1696207630,1696207639,99.99989867210388
1696207640,1696207649,99.99997615814209
1696207650,1696207659,99.99989867210388
1696207660,1696207669,100.0
1696207670,1696207679,100.0
1696207680,1696207689,100.0
1696207690,1696207699,99.99979138374329
1696207700,1696207709,99.9999463558197
1696207710,1696207719,100.0
1696207720,1696207729,99.99997615814209
1696207730,1696207739,100.0
1696207740,1696207749,100.0
1696207750,1696207759,99.99997019767761
1696207760,1696207769,99.99964237213135
1696207770,1696207779,100.0
1696207780,1696207789,100.0
1696207790,1696207799,100.0
1696207800,1696207809,99.99994039535522
1696207810,1696207819,100.0
1696207820,1696207829,99.99927282333374
1696207830,1696207839,99.9998927116394
1696207840,1696207849,100.0
1696207850,1696207859,99.99957084655762
1696207860,1696207869,100.0
1696207870,1696207879,99.99683499336243
1696207880,1696207889,99.99999403953552
1696207890,1696207899,99.99991655349731
1696207900,1696207909,99.99736547470093
1696207910,1696207919,100.0
1696207920,1696207929,99.99998211860657
1696207930,1696207939,99.99998807907104
1696207940,1696207949,100.0
1696207950,1696207959,100.0
1696207960,1696207969,100.0
1696207970,1696207979,100.0
1696207980,1696207989,99.99997615814209
1696207990,1696207999,100.0
1696208000,1696208009,99.99861717224121
1696208010,1696208019,99.99985694885254
1696208020,1696208029,100.0
1696208030,1696208039,99.99990463256836
1696208040,1696208049,100.0
1696208050,1696208059,99.99996423721313
1696208060,1696208069,100.0
1696208070,1696208079,100.0
1696208080,1696208089,99.99994039535522
1696208090,1696208099,99.99991655349731
1696208100,1696208109,99.99999403953552
1696208110,1696208119,99.99973177909851
1696208120,1696208129,100.0
1696208130,1696208139,99.99929666519165
1696208140,1696208149,100.0
1696208150,1696208159,99.99843239784241
1696208160,1696208169,99.99998807907104
1696208170,1696208179,99.99984502792358
1696208180,1696208189,99.99998807907104
1696208190,1696208199,100.0
1696208200,1696208209,100.0
1696208210,1696208219,100.0
1696208220,1696208229,100.0
1696208230,1696208239,100.0
1696208240,1696208249,100.0
1696208250,1696208259,99.9998688697815
1696208260,1696208269,99.99968409538269
1696208270,1696208279,99.99999403953552
1696208280,1696208289,99.99991655349731
1696208290,1696208299,100.0
1696208300,1696208309,99.9999463558197
1696208310,1696208319,99.99998807907104
1696208320,1696208329,100.0
1696208330,1696208339,100.0
1696208340,1696208349,100.0
1696208350,1696208359,100.0
1696208360,1696208369,99.99990463256836
1696208370,1696208379,99.99998807907104
1696208380,1696208389,100.0
1696208390,1696208399,99.99838471412659
1696208400,1696208409,100.0
1696208410,1696208419,100.0
1696208420,1696208429,100.0
1696208430,1696208439,100.0
1696208440,1696208449,99.99998807907104
1696208450,1696208459,99.99992251396179
1696208460,1696208469,99.99908208847046
1696208470,1696208479,99.99846816062927
1696208480,1696208489,99.99999403953552
1696208490,1696208499,100.0
1696208500,1696208509,99.99997019767761
1696208510,1696208519,100.0
1696208520,1696208529,99.99963641166687
1696208530,1696208539,99.99713897705078
1696208540,1696208549,100.0
1696208550,1696208559,99.99999403953552
1696208560,1696208569,100.0
1696208570,1696208579,99.99998211860657
1696208580,1696208589,99.99999403953552
1696208590,1696208599,99.99977350234985
1696208600,1696208609,99.99982118606567
1696208610,1696208619,99.99988675117493
1696208620,1696208629,100.0
1696208630,1696208639,99.99999403953552
1696208640,1696208649,99.99995231628418
1696208650,1696208659,99.99997019767761
1696208660,1696208669,100.0
1696208670,1696208679,100.0
1696208680,1696208689,99.99963641166687
1696208690,1696208699,99.99998211860657
1696208700,1696208709,99.9999463558197
1696208710,1696208719,99.99998807907104
1696208720,1696208729,100.0
1696208730,1696208739,99.9999463558197
1696208740,1696208749,100.0
1696208750,1696208759,100.0
1696208760,1696208769,99.99068975448608
1696208770,1696208779,99.99997615814209
1696208780,1696208789,99.99619722366333
1696208790,1696208799,99.99998807907104
1696208801,1696208809,99.96941685676575
1696208810,1696208819,99.99997019767761
1696208820,1696208829,99.99999403953552
1696208830,1696208839,99.9981939792633
1696208840,1696208849,99.99990463256836
1696208850,1696208859,99.9998927116394
1696208860,1696208869,99.99999403953552
1696208870,1696208879,99.99995827674866
1696208880,1696208889,99.99988079071045
1696208890,1696208899,99.99998807907104
1696208900,1696208909,99.99960064888
1696208910,1696208919,99.99992847442627
1696208920,1696208929,99.99914765357971
1696208930,1696208939,99.99999403953552
1696208940,1696208949,100.0
1696208950,1696208959,99.99997615814209
1696208960,1696208969,100.0
1696208970,1696208979,99.99998807907104
1696208980,1696208989,99.99999403953552
1696208990,1696208999,99.99997019767761
1696209000,1696209009,99.9993622303009
1696209010,1696209019,100.0
1696209020,1696209029,99.99997019767761
1696209030,1696209039,100.0
1696209040,1696209049,99.99999403953552
1696209050,1696209059,99.99999403953552
1696209060,1696209069,100.0
1696209070,1696209079,99.99997615814209
1696209080,1696209089,99.83219504356384
1696209090,1696209099,100.0
1696209100,1696209109,99.99996423721313
